,date,review,rating
363,2023-08-05 00:34:57,지출 내역은 금액을 수정하는 버튼이 있는데 수입은 왜 수정을 못하게 되어있나요 원래 됐던것 같은데 오류인건가요?,5
364,2023-08-04 05:18:25,"토스뱅크 다른 앱보다 좋고 깔끔해서 잘 쓰고 있어요. 근데 요즘 자꾸 요류가 나네요,,, 업데이트를 했는데도 앱이 렉걸린듯 정신을 못차려서 또 다른 앱으로 바꿔야할지 고민이에요😮‍💨",2
365,2023-08-04 01:16:11,토스유스카드로 앱스토어 지불방법 추가는 안되는건가요? 진짜진짜급해요 다른사람들보면 지금까지도 잘 쓰고있다는데 자꾸 거절당했다고 떠서요ㅠ,5
366,2023-08-03 23:47:57,"요즘 토스 주식 너무 오류 나는거 아닌가요
손해배상해주시나요?
1분1초가 아찔한데 
장시작전 지금도 차트도 안보이고 호가창도 없음",5
367,2023-08-03 21:37:52,다른거 다 좋은데.. 오늘의 행운 복권이 두 달째 로딩만 하고 다음 페이지로 안넘어가요 ㅠㅠ 다른건 다 되는게 네트워크 문제는 아닌거 같은데 알람은 알람대로 다 뜨고 포인트는 안받아지네요..,2
368,2023-08-03 19:55:34,너무 만족하며 잘 사용하고잇는앱입니당!! 애들이 하도 토스토스거리는데 뭐 은행가서 복잡하게하는 그런건줄알앗는데 이거하니깐 에이블리로 택배도 시킬 수 잇구 배민도 먹을 수 잇구 원신에 덕질짓도 더 편하게할 수 잇구ㅠㅠㅠ 카드를 쓸 수 잇다는게 너무 행벆합니다 ㅠㅠㅠㅠ 재발급비용이 있지만 그래도 그만큼편한게 너무 좋게요 한가지 아쉬운점은 50만원이 한도라는점 ㅠㅠ 더 많이 모우고싶은데 말이죠 흑흑.. ㅡ,5
369,2023-08-03 11:08:51,라이브 방송 알림 받고 바로 들어갔는데도 방송 시작 5분밖에 안됐는데 3원 적립이 끝났다고 하질 않나 원래 하루에 못해도 30원은 받고 최대 100원 까지 받았는데 오늘 처음 정책 바뀐거 보고 12원 밖에 못받는게 정말 어이가 없고 화가나네요 이럴거면 왜 라이브 방송 적립이 있는지도 의문이 드네요,1
370,2023-08-03 08:10:47,"버전 업데이트 때 릴리즈 노트에 보다 상세하게 적어주실 수 있나요?
무엇을 업데이트 하는지 정도는 알고있어야할듯싶네요.",5
371,2023-08-03 00:56:29,토스 정말 잘 쓰고 있는데 다른 친구들 토스 화면에 보면 혜택에 만보기로 포인트를 모으거나 클릭 한번으로 포인트를 모으던데 제 혜택 화면에는 브랜드콘에 대해서만 써있고 다른 포인트 모으는 방법은 없더라고요. 그래서 토스를 지웠다가 다시 로그인 했는데 비회원 맛보기로 포인트를 얻는 곳이 있더라고요 그걸로 103 포인트를 얻었고 로그인을 다시 했는데 똑같이 브랜드콘만 뜨네요. 그래서 포인트를 얻은 내역에 들어가서 만보기를 클릭했더니 ”“”만보기를 이용할 수 없는 사용자“”“라고 뜨네요. 왜이런거죠?,5
372,2023-08-01 13:28:16,다른건 좋은데요ㅠㅠ 토스카드 잃어버리고 난 뒤로부터 토스카드로 버스를 탈 수가 없게 됐어요 이게 저만 그런건지는 잘 모르겠지만 준비가 되면 알림받기를 누른지 몇달이 지나도 사용이 안되네요…그리고 결제 내역 삭제도 생겼으면 좋을 것 같아요,3
373,2023-08-01 12:52:07,진짜진짜 좋은데ㅜㅜ 토스에 돈 충전 하는거 CU말고 다른 편의점도 가능하면 좋겠어요..ㅠㅠ 그것만 고치면 진짜 정말 좋을것 같아오!!,5
374,2023-08-01 10:36:46,"동생이 저보다 더 늦게 카드 신청했는데
제껀 안오고 동생꺼만 오네요 진짜 뭔 상담원 전화도 안받고 왜 이러는거 재발급다시 하려고하면 이미 재발급되었다고 뜨기만하고 해결되는게 없음
관리자님 이것좀 보면 연락해주세요 
제 카드 재발급 예상일이 지났는데도 불구하고
아직까지 안오고있습니다 한달동안 카드 못쓰고있어요",1
375,2023-08-01 10:17:21,결제를 했는데 내역에는 뜨면서 계좌에 남아있는 돈에선 그 돈이 안빠져나가요 새로고침을 해도 그대론데 이거 좀 고쳐주세요;,3
376,2023-07-30 11:59:03,긍데 현장 결제하려고 바코드 켯는데 결제가 안대더라구요오 ..? 그래서 이것만 개선하면 왠만한 은행 앱에서 탑일 것 같습미다,4
377,2023-07-30 10:52:28,다 정말 좋은데요 앶 사용한지 2달정도 됐는데 교통가드 기능을 안 열어줘요 무슨 기능이 열리면 알림받기만 뜨고ㅜㅜ,5
378,2023-07-30 10:08:26,얼른 토스 WTS가 출시되어 노트북으로 토스증권 이용하고 싶어요😚 그리고 토스 계정이 아이패드와 연동되어 크게 보면서 사용하고 싶어요. 토스증권 커뮤니티는 주가가 폭락하면 주주 아닌 사람들이 조롱글을 도배해서 주주들만 의견을 쓸 수 있게 바뀌면 좋겠어요.,5
379,2023-07-30 04:01:35,"토스로 주식 처음 시작했고 지금까지 해오고 있는데, 제가 한달에 주식에 투자를 얼마나 했는지 통계가 있으면 좋겠어요! 소비 탭의 막대 그래프처럼요",5
380,2023-07-29 12:42:31,"키워봐요 적금 동물친구 추가 링크를 보내면 
토스 앱으로 안가고 앱스토어로 열려서 수락하기를 누를 수가 없습니당",5
381,2023-07-29 01:52:20,토스를 이용하고 싶어서 깔고 부모님 인증까지 끝냈습니다 그리고 본인인증을 하려고 전화번호와 주민등록번호 통신사 이름까지 다 써서 인증할려고 하면 정보가 정확하지않다며 가입이 안됩니다 이건 어떡하면 좋을까요,4
382,2023-07-29 00:37:09,토스 블루투스 권한때문에 애플워치와 연결이 자꾸 끊깁니다 특히 주변사람 찾기 사용하면 주로 끊기는거 같아요 수정해주세요,4
383,2023-07-28 15:19:05,전 펀으로 토스애용하다가 새폰으로 토스를 다시 깔았는데 만14세 미만 이라 부모님 인증이 필요해서 문자를 보냈는데 계속 부모님 폰에도 문자 보내라도 반복돼네요.. 토스가 쉬워서 자주 쓰려고 했는데 로그인 방법을 쉽게 해주면 좋을거 같아요 ㅜ,5
384,2023-07-28 14:37:12,"근데 청소년은 주식 칸을 이용하지 못하나요?
이제 청소년도 계좌를 만들어서 거래를 할 수 있게 됐는데
청소년도 계좌 등록하고 거래 기능 이용할 수 있으면 좋겠어요!!",5
385,2023-07-28 11:25:27,카드에 위치추적?그런거 있었으면 좋겠어요ㅠㅠ너무 카드를 잘 잃어버려가지고요..재발급만 3~4번째라서ㅠ엄마 한테 너무 많이혼나요 너무 거슬리시면 리뷰 지울게요ㅠ,4
386,2023-07-28 09:48:30,"토스 증권에 LOC나 좀 더 세세하게 매수할 수 있는 방법은 따로 생기지 않을 계획인가요??

보기가 매우 편하다보니까 토스증권으로 이용 계속 하고싶은데 얼른 생겼으면 좋겠습니다.",5
387,2023-07-28 04:50:21,5월쯤부터 애플워치가 폰에서 연결이 자꾸 끊겨서 폰 블루투스를 껐다 다시 켜줬어야 했는데 그 원인이 토스였네요. 토스에서 블루투스 권한 꺼주니 연결 안끊깁니다. 이거 수정 좀 해주세요,3
388,2023-07-27 11:35:43,제가 온라인으로 결제를 많이 하는데 정말 편리해요 근데 어떤 앱들은 바로 결제 안 되고 계좌 적어서 하는 거? 그렇게 결제를 하는데 그래서 제 토스 계좌를 적었는데 왜 제 명의가 아니라고 하는거죠? 그래서 토스가서 제 계좌번호 찾아봤는데 없어요 도와주세요 ㅜㅜ,4
389,2023-07-26 14:08:49,일단 돈을 벌수 있는 방법이 적어서 아쉬워요.. 토스는 만 14세이상한테믄 만보기 돈 걸음을 주는게 부럽달까..?,4
390,2023-07-26 11:44:25,안녕하세요 저는 만 13세 중딩입니다 제가 언니가 성인인데 9살때 전화번호 만들때 언니 명의로 제 전화번호를 만들었거든요 근데 토스 가입할려고 보니까 본인명의로만 할 수 있다는 거에요 근데 제 친구들은 다 부모님 명의라는데 어떻게 가입할 수 있는 건가요 ㅜㅠ 너무 하고 싶어요,5
391,2023-07-26 05:11:39,아침부터 통장잔고 부족해 신용카드 연체 가능성이 있다는 앱푸시 받고 놀라서 은행 해킹 당한 줄 앎. 보니 아무 이상 없어 이상해서 고객센터 문의 했더니 확인 후 알려준다더니 노답. 앱푸시 오류 같은데 그동안 토스 많이 아꼈는데 실망..,2
392,2023-07-26 01:07:37,"토스 진짜 너무 좋구요
제 개인적인 생각으론 저는 카드오는 시간을 넘 길게 느꼈어요 ㅠㅠ 암튼 조아요❤️",5
393,2023-07-25 22:11:01,"앱을 열때 첫화면을 자기가 설정하게 해 주세요..
매번 주식 탭을 누르는것도 일이네요..
그리고 특정 가격 구간을 정해 사고 파는 기능?
암튼 잘 쓰고 있습니다.
고마워요.",5
394,2023-07-25 01:21:25,"평소에 이런리뷰 쓴적이 없는데 글남깁니다. 
토스앱 평소에도 너무 잘쓰고 편리한데 알람이 너무 많이 오네요. 설정에서 알람꺼놔도 뭔 거지같은게 새로 생겨서 알람을 또 꺼줘야돼요. 토스앱 하루에 3번 사용한다고치면 2번은 새로 생긴 알람끄는거때문에 사용합니다. 사용한지 몇년됐는데 전혀 개선의 기미가 안보여서 글 남깁니다.",3
395,2023-07-24 20:28:57,토스를 초창기에 써보고 오랜시간이 지난 후 토스를 다시 써보니 많이 좋아지기도 했고 좋은 것 같아요 다름이 아니라 이번에 송금 하면서 이름을 조금 길게 써야할 게 있어서 쓰다가 한글은 7자? 까지 밖에 못 쓴대서 줄이고 줄여서 어찌저찌 썼는데 쓰는 범위가 너무 한정적이라 이 부분은 조금 답답했네요 적어도 15~20자 정도까지만이라도 가능하시다면 늘려주시면 감사하겠습니다!,5
396,2023-07-24 14:19:01,"열받지만
객괸적으로 말하자면 항상 차트 지 멋대로 움직이고호가창 보고있다가 튕기고 매매 가격 슬리피지 작살납니다 절대로 뭐맨날 뭐 인플 만들고 그런사람들 보고 주식할라면 하지마세요 주식은 주식 전문 어플로 하세요 

저도 환전이란 예수금 입출금 편해서 썼는데
이제 두번다시 안씁니다 개같습니다 정말",1
397,2023-07-24 04:22:48,일단 다른기능 너무너무 다 좋은데.. 사기당하면 신고?하고 돈을 다시 돌려받는 그런 기능이 있었으면 좋겠네요 사기 당하면 신고해야하고 그러니까..ㅜㅠ 따른 기능은 핸드폰 앱중에서 1위입니다 평소에도 잘 쓰고 있고요,4
398,2023-07-24 00:32:06,"토스은행은 편리하게 잘 사용중입니다. 
토스증권을 최근 개설했는데요. 개장하자마자 차트는 오류나서 먹통이고요. 호가창또한 나타는데만 2분은 걸렸습니다. 돈이 오고가는 상황에서 이런 불안정한 서비스를 제공하는것이 맞는건가요? 썼다가 매수 매도 타이밍도 못 맞춰 돈만 기부해주는 꼴이 됬네요",1
399,2023-07-24 00:30:29,"주문취소 대기중이 너무 느려요!!!!
그래서 돈잃은게 한두번이 아닙니다!!!ㅡㅡ
저 뿐만 아니라 딴사람들도 피해보던데
빨리 해결하지않는다면 토스에서 주식안할겁니다!!!!
그리고 지금 토스 호가 그래프도 보이질않습니다",1
400,2023-07-24 00:21:48,오늘 오전에 거래하려는데 호가창도 안보이고 일시적으로 투자금액 투자한 주식도 안보였습니다 장 초반에 단타 거래하시는분들도 많은데 이렇게 먹통되어버리면 어쩌자는건가요? 손실보거나 더 이익볼 수 있는 상황이 방생할 수 있는데 서버 관리에 더 신경 써주시기 바랍니다.  보안이 다른 은행에 비해서 뛰어나다해서 쓰고 있는데 증권 서비스는 아직인것 같네요 경쟁사보다 퀄리티가 한참 떠러지는것 같아요,3
401,2023-07-23 10:00:47,"소비내역 카테고리별로 볼때 자꾸 앱이 자동 종료 됩니다. 돈을 토스뱅크에 얼마를 맡긴 상황인데, 이런 작은 버그 하나도 신뢰에 금이 가는 요소라고 생각해요. 빠른 시일내에 이슈 수정 부탁드립니다.",1
402,2023-07-23 07:18:17,다 좋고 채팅기능 때문에 매달 돈 보내는 거 확인 할 수 있었는데 너무 불편해요 다시 살려주세여,4
403,2023-07-22 06:54:23,잘 사용 하고 있었는데 갑자기 앱이 안 들어가져요.. 재 핸드폰에 이상은 없어요 다른 앱들은 잘 들어가지거든요. 구매내역 같은거 확인하고 싶은데 제발 좀 어떻게 해주세요 ㅠㅠ너무 불편해요,1
404,2023-07-22 05:45:59,아니 제가 휴대폰 비번이 없어서 토스는 비번을 걸었는데 비번까먹고 그래서 다시 비번을 만들었는데 똑같이 쳤는데 계속틀려서 비번 10번 바꾸고 2시간이나 이런얍에 쓴게너무 아깝고 진심 짜증나네요 그리고 휴대폰비번이 없다고 앱영때마다비번을리는 3단계 보안도 취소를 못해요..너무 짜증나요 돈만 옮기고 이앱은 안씁니다 다른기능은 보통입니다,1
405,2023-07-22 01:14:03,제가 뭘 잘못했는지 모르겠는데 계속 계좌인증을 하라고 하고 계좌번호를 입력하면 mini나 본인명의가 아닌 계좌는 계속 안됀다고 뜨는게 벌써 1년째인데 짜증나서 죽어버릴거같네요 계좌가 없냐고 묻는 버튼을 누르면 신분증을 알려줘야한다고 하는데 아직 신분증이 안나왔으면 어떡하라는거죠 그냥 쓰지말라는건가요?,1
406,2023-07-21 16:17:30,비밀번호 까먹어서 못들어가고 있어요 계좌도 카카오뱅크밖에 없는데 안된더고 하네요 어떻게해야하죠??,5
407,2023-07-21 11:18:58,갑자기 교통카드 충전 확인 기능이 없어지고 곧 개발된다고 뜨는데 뭔가요??원래 편리하게 잘쓰던 기능인데 갑자기 없어져서 당황스럽네요,5
408,2023-07-21 07:55:08,"가입할 때 부터 꼼꼼하게 보면서 미동의 한 것들 대부분이 나도 모르게 가입되어 있음. 특히, 마이데이터는 그냥 가져다 쓰고 있더라. 안 걸리면 그만이라는 건가? 다른 금융사들은 바보라서 안 쓰는줄 아나. 언론 플레이 잘하네.",1
409,2023-07-21 04:06:20,"토스를 시작한지 한 달 정도 되었는데요
기능들도 다 학생 맞춤용 이라서 정말 사용하기 편하고 카드 디자인도 너무 예쁘더라구요
그런데 카드에 먼지? 가 껴서 안 빠지더라구요..ㅠ
홀로그램(투명) 이라 밝은데 눈썹 같은 먼지들이 몇개 있어요..ㅜ 정말 다 좋지만 이 부분은 살짝 아쉽네요",5
410,2023-07-20 09:20:17,자산 업데이트 속도가 너무 느립니다. 업데이트 하려면 통장 하나하나 들어가줘야 되고 들어가면 거의 항상 은행 속도가 느려서 그런거라 하네요. 그렇다기엔 하루가 지나도 업데이트 안되는데 이건 토스 문제 아닌가요?,3
411,2023-07-19 11:03:38,"정말 잘 사용하고 있었습니다
근데 오늘 갑자기 비번을 치고 들어가려고 했는데
안들어 가져서 정말 당황하다 결국 사용을 못하고 있습니다 정말 비번 정확하게 천천히도 쳤었는데 틀렸다고 하네요 저는 다른 사람들과 통화 하면서 제 개인정보를 안려드리고 싶지 않아서 상담원과 통화도 못하겠습니다 제발 소극적인 사람들을 위해 조금 배려해주세요 이정도면 해킹 당한것도 아닐까 싶어서 신뢰도가 많이 떨어져서 어플 사용 하기도 무섭습니다..",3
412,2023-07-19 07:54:33,일반 토스카드아니면 토스 프라임카드 아무거나 앞에 골드 뒷면 블렉으로 해서 글자들은 은색으로 하면 엄청 인기 많을거 같은데 고려해주시면 좋겠습니다,5
413,2023-07-18 10:40:29,토스 너무 잘쓰고있습니다 근데 카드를 잃어버리고 나서 재발급을 하고나니까 교통카드를 충전하는게 되지않고 있는데 다른애들보면 다 충전하는데 충전이 안됩니다. 지금 몇달을 기다렸는데 안되네요.. 빨리 개선 부탁드립니다.,5
414,2023-07-18 10:21:09,토스는 왜 CU에서만 돈 넣을 수 있나용? 저희집 주변엔 CU가 없어서 먼 동네까지 가서 돈을 넣어야해서 좀 불편하더라고요..ㅎㅎ이유만 알려주심 좋겠네용! 이왕이면 GS25도 돈 넣을 수 있게 해주심 좋겠어요!,4
415,2023-07-17 15:28:29,"새로나온 덕질 저금통에 아이돌,스포츠,2D만 할 수 있게 되어있는데 그것들 말고도 배우,래퍼, 등등 다양한 분야의 연예인도 덕질저금통에 포함 시켜주세요:)",5
416,2023-07-17 14:05:19,동영상 광고 자체는 이미 결정한거니 어쩔 수 없지만 자연스럽게 작동하는 느낌이 아니라서… 혜택 탭에 들어갈때마다 깜짝 놀라네요. 토스 앱의 최고 장점이 깔끔함이라고 생각하는 편이라서요. 만보기 쪽에는 테두리가 있어 괜찮은데 혜택 들어가자마자 보이는 광고는 좀 못났어요,3
417,2023-07-16 07:52:28,"로그아웃 하고 싶은데ㅜㅜ
만약 계정 잠금을 휴대폰A에서 하면 같은 계정을 쓰는 휴대폰B도 계정 잠금이 되는건가요..? 하..",5
418,2023-07-15 06:47:11,님들 제가 카카오 버린지 1년됌 이거 ㄹㅇ 너무 좋음 카드도 이쁘고 잘쓰고 있슴다,5
419,2023-07-15 04:26:58,그 해냄저금통에 있는 목표만큼에 돈을 모을때 까지 못빼게 하면 좋겠어요!,5
420,2023-07-14 17:13:11,정말 만족하고 잘 쓰고 있는데 해외주식할 때 아이패드로 하기 너무 불편합니다. 아이패드 용 앱도 따로 없어서 화면도 너무 조그맣구요. 보안 때문에 아이패드 로그인 인증 매번 받는 거는 이해합니다. 그래도 커뮤니티나 주가 확인할 수 있게 뷰어정도라도 있었르면 좋겠습니다. 아니면 인증은 매번 모바일로 해도 괜찮으니 아이패드에서 동일하게 토스증권을 사용할 수 있으면 더 좋을 것 같구요. 어쨋든 정말 편리하게 몇년간 잘 사용하고 있어 매우 고맙습니다.,5
421,2023-07-14 02:39:15,"롯데카드 연동도 해두고 결제시 알림도 받고있는데
“앞으로 낼 카드값”에 롯데카드가 안나오고 있어요 

확인 부탁드립니다",4
422,2023-07-13 04:56:35,"잘 쓰고있어요, 근데 신한 증권계좌에 있는 금액을 가져오려고하는데 계속 오류가 뜨네요. 몇 달 됬는데 이제야 글 남깁니다. 그래도 너무 잘 쓰고 있습니다.",4
423,2023-07-13 02:09:36,제가 농협을 토스랑 연동해서 쓰고 있는데 몇년넘게 잘 쓰다가 일주일 전부터 카드로 돈을 쓰는데 토스로 안 뜹니다. 혹시나 몰라서 카드가 문제 인가 싶어 인터넷 뱅킹에 들어가보니 결제내역이 잘뜨길래 토스와 농협 연동 오류인거 같아서 해결부탁드리려고 리뷰작성합니다,3
424,2023-07-12 14:15:03,"토뱅이 카뱅 다음 후발주자이긴 하나, 금융앱의 편리성 / 보안 / 안정성 / UX 등등 이렇게 지속적으로 발전하고 개선해나가는 금융앱의 선두주자라고 생각합니다. 
토스 덕분에 타 은행들도 부랴부랴 편리성 제공하려고 노력하는 모습들을 보면 사기계좌확인도 유일하고 진짜 대한민국 No.1 금융앱인 거 같습니다 :) 상담원분들도 바쁘실텐데 하나같이 다들 친절하심",5
425,2023-07-12 10:51:15,삼성쓰다가 아이폰으로 바꿔서 토스를 다시깔았는데 처음부터 해야하더라고요 근데 인증이 계속 안돼서 이거 계정 어떻게 옮기나요ㅠ,3
426,2023-07-12 03:00:56,토스머니거 잇는데 돈이 없어서 결제를 못한다고 충전하래요 진짜 ㅋㅋㅋㅋㅋ 엄청 여러번 해봣는데 다그래요 다 전원도 꺼보고 토스도 다시 켜보고 햇는데 결제를 안해줌 ㅈㅂ,3
427,2023-07-11 12:14:26,"그냥 너무 좋은 앱입니다 개발자님 짱이예요
설명도 많고!! 너무 좋아요!!😍😍😍",5
428,2023-07-11 11:34:20,현재 계좌가 카카오뱅크 미니 하나만 있는 상태인데 상담원분들은 전화를 안받는 상태이고 비밀번호를 까먹어서 토스를 이용하지 못하고 있습니다 카뱅 미니로도 인증할 수 있게 해주시면 감사하겠습니다 만약 안된다면 왜 안되는지 답변 부탁드려요!,2
429,2023-07-10 11:21:04,"원래 미성년자가 이용할 수 있는 이런 앱이 별로
없는데 토스 덕분에 초등학생인 저도 카드 사용이
가능하기 되어 좋아요!! 근데 하나 추가하면 좋을 것 같은 점이 돈 지출 계획? 같은걸 할 수 있는 걸 추가하면 좋을 것 같아요",5
430,2023-07-10 09:40:53,항상 잘쓰고 있습니다. 애플 페이 추가 되면 좋겠네요 ㅋㅋ,5
431,2023-07-10 03:12:42,"해외 주식 거래 가능하면 최소한 엑셀로 거래내역
다운받을 수 있게 프로그램 개선 바랍니다.
이거 안되면 해외 거래하기 꺼려져요.
토스만 쓰는 것도 아니고 여러회사 다 쓰는데
하나하나 입력해야하면 누가 쓰나요??",4
432,2023-07-10 00:37:35,엊그제 들어갔을때보다 삼백만원이 빠져있는데 이게 주식때문인지 아니면 출금된게 있는지 카드값때문인지 도저히 알 수 없어 이금액이 맞는지 몇번씩 업데이트하다가 결국 어디서 바뀌었는지 몰라서 포기함,3
433,2023-07-09 17:07:13,토스로 모든 걸 해결할 수 있습니다.. 진짜 좋아요 너무 잘 쓰고 있어요,5
434,2023-07-09 14:46:40,마이너스 포인트를 돈으로 메꿀 수 있었으면 좋겠어요. 괜히 빚이 생긴 듯 잘못한 기분도 들고.. 이걸 메꾸려고 매일매일 미션같은거 해야하고… 심지어 한번에 많이 갚을 수 있는 것도 아니고 해봐야 50원 정도 벌려나,3
435,2023-07-09 11:31:00,돈을 넣고 빼고 결제만 할수 있는게 아니라 모의주식투자나 저금통이나 많은 좋은 정보들을 알려주는 것들도 있어서 어린 아이들이 사용해도 문제가 없고 더 도움이 많이 될것같네요,5
436,2023-07-08 13:12:47,"잘 쓰고 있습니다! 기능도 점점 많아지고 이벤트들도 하나같이 다 재밌는것 뿐이라,, 카드에 gps 같은걸 넣어서 카드 위치 찾기 같은 기능을 만들면 좋을 것 같아요!
카드 잃어버릴때 마다 재발급 받기 귀찮고 오는데 시간도 걸려서 그냥 찾는게 더 낫지 않나.. 하는 마음.. 한번씩 토스 들어가면 화면이 안뜨는것도 오류 확인 해주심 좋을 것 같아요! 외에는 다 잘 쓰고 있어요! 좋은 어플 만들어 주셔서 감사합니다 :)",5
437,2023-07-08 11:34:43,"기능에 대해서
혹여나 목적이 지속적인 MAU 유지나 상승이라면 추가적인 재미의 요소로 놓친 10원 x (?) 식이나 놓친 기회들의 총금액 알림을 주당 한번씩 식으로 울리게 만들면 좀 더 귀찮아진 유저들까지도 한번씩 다시 어플을 둘러보게 만드는 계기가 될 수 있지 않을까 생각합니다 ~ 
이상 애송이 유저로서 최근 떠오른 생각이라 적어봤습니다 허허",5
438,2023-07-08 03:16:28,제가 토스카드로 버스비를 낼라했은데 분명히 2100원 있는거 확인했는데 0원이라고 뜨는거에요 그래서 어쩔수없이 내렸는데 토스를 들어가보니 기능이 안열렸데서 업데이트를 했는데도 안되더라구요 이거 고쳐주세요,4
439,2023-07-05 15:12:32,엄… 좋아요…네… 사실 저희 언니가 잘 사용하고 있어요. 저도 할려고 깔았는데 로그인? 할 때 정보를 입력해야하잖아요..??! 거기에 알맞게 정보를 입력했는데 계속 정보가 잘못돠었다고 나와요ㅠㅠㅠ,4
440,2023-07-05 13:42:24,"UI도 예쁘고
빠르게 업데이트해서 좋습니다",5
441,2023-07-04 22:59:09,교통카드 충전이 안돼여 ㅠㅠ 앱에서 시용할수 있도록 준비한다도 해서 티머니 충전으로 했었는데 그것도 충전이 안돼내요.. 이거 확인하면.. 해결 가능해요..? ㅠㅠ 앱은 너무 좋은데ㅔ 이런 사소한게 문제네요..,4
442,2023-07-04 12:31:09,진짜 너무 편리하고 좋은데 교통카드에서 돈 좀 뺄 수 있게 해주시면 안될까요???ㅜㅜ,5
443,2023-07-03 15:22:41,"업데이트도 했는데, 6/29 이후로부터 카드 활동 내역이 멈췄어요 왜그런거죠….?? 방금 가족이 5만원 입금 했대서 토스 들어가보니 그대로이길래 보낸거 확실하냐고 하니까 확실하다고 하더라고요 … 그래서 국민은행 어플로 들어가니까 5만원 들어와있네요 토스어플 오류났나봐요 얼른 고쳐주세요….",1
444,2023-07-03 15:01:52,스팀결제 하려는데 국민 카카오보다 불편함,4
445,2023-07-03 08:40:36,"토스 모으기 어플 
자물쇠로 밀어버리면 돈 넣어지고 드래그 하면 돈 빠지고 했던거 너무 편했는데 다시 만들어주세요 ㅠㅠㅠㅠ",4
446,2023-07-03 02:14:35,"워치 해제되는게 너무 심해 확인을 해보니 토스 블루투스때문이군요.
해결이 빨리되어야 할텐데 이거때문에 폰교체나 워치교체하는 사람들이 종종 있어요.

저도 몇달을 고생하다 블루투스해제하고 증상이 없어졌어요.",5
447,2023-07-03 00:26:41,토스증권 PC번전있다길래 사용해봤는데 스마트폰번전이랑 기능 동일하고 PC번전이라고 하기엔 너무억지스러워요 PC번전 코인거래소 업브트처럼 만들수 없을까요? PC버전 잘 좀 만들어주세요 부탁입니다,1
448,2023-07-02 15:02:36,"업데이트 하라는데로 다 했는데 왜 점점 느려지죠..ㅠㅠ
어느 순간부터 혜택 부분은 죄다 느려져서 열리는데만 한세월인거 저만 그런가요..
전 제가 데이터 다 써서 느린가보다 했는데 와이파이를 쓰는데도 불구하고 5G 데이터를 쓰는데도 불구하고 느린건.. 왜죠..ㅠㅠㅠㅠ",4
449,2023-07-02 13:09:48,안녕하세여 토스 잘 사용하고 있는데 저희 엄마 폰에서 며칠전부터 친구와함께토스켜기에 사람들이 안떠요. 엄마랑 길에 지나가면 저는 다 뜨는데 엄마는 안뜨고 하루만 그러겟지 했는데 계속 안뜨네요. 그러고 어떤날은 한두명만 뜨고 안뜨고 심지어 저도 안뜨니 ㅠㅠ 해결방법이 있을까요?!,4
450,2023-07-02 09:31:08,"몇주 전에 점검이 다음주쯤 끝난다 되어있어
급식표나 다른것들을 안보고 불편하지만 참았는데
이제는 언제 끝난다는 말도 없이 점검 시간이라고만
뜨네요",3
451,2023-07-01 01:05:47,너무너무 편하고 간편하고 심플하고 너무너무너무너무너무 좋아요 ㅠㅠ 너무 감사합니다 잘 쓰고 있습니다 이런앱 만들어주셔서 감사합니다 귀여운거 모으기 고려부탁드립니다 ❤️ 소소하게 돈 모우기 참여중인데요 컬렉션으로 내가 키웠던 동물들 도감으로 만들어서 도감보면서 뿌듯하고 싶어요 진화하는 동물들 마다 캡쳐해서 보는데 모아서 보고싶습니다 이거 자랑하는맛도 있을것같아요 포켓몬도감처럼 열심히 모으고 나중에 스티커도 내주시고 인형도 만들어주세요 ㅠㅠ ㅎㅎ 항상 응원합니다 유령 시리즈 너무 귀여워요~~ 10대들에게도 귀여움으로 어필합시다!!!! 토스화이팅!!!!!!!!!!,5
452,2023-06-30 11:31:03,저런 이벤트 들을 왜 만14에 이하로 잡아둔건지…ㅜㅜ 이벤트마저 나이를 걸어두니 너무 속상하네요ㅜ 14세 이하가 하면 문제가 되는 것도 아닌데요,4
453,2023-06-29 12:17:59,"영상 광고가 혜택 탭에서만 나오고 데이터를 4메가만 소진한다고 하셨는데요. 이번달 토스가 데이터 520메가 썼어요. 와이파이 환경 제외한 것만 520메가니 와이파이까지 합치면 1기가도 넘을 것 같네요. 절대 4메가만 소진하지 않는 것 같습니다.
 그리고 혜택 탭에서만 나와서 괜찮다고 하시는 것 같은데 혜택탭에서 특정 메뉴가 아니라 하단 메뉴중 혜택 탭을 눌렀을 때 영상 광고가 나오니 잘못 눌러서 혜택탭에 들어갈 확률도 높아서 쓰고 싶지 않은 데이터를 쓰게 됩니다. 영상 광고를 꼭 넣어야한다면 와이파이 환경에서만 영상 광고를 시청하도록 하는건 어떤가요?",2
454,2023-06-29 11:34:45,"몇달 전 부터 교통카드 충전와 조회가 안되며 토스 메세지 상담을 했는데 업데이트를 하라 하여서 스토어로 들어왔는데 업데이트 버튼이 없었습니다.
그리고 교통카드 버그 좀 고쳐주세요!!!",4
455,2023-06-29 08:54:47,일단 버스카드 충전할때 기본15~20분 걸리고요 어디로해야하는지도 모르겠어요 진짜 별로에요 다른건 다좋은데 충전할때가 불편하네요..,2
456,2023-06-29 00:53:01,"저만 그런가요 ?? 그전까지 잘썼는데 어제오늘 
계좌들어가지지 않는데 어떻게할지 모르겠네요 ㅠㅠ",3
